student_id,student_name,email_id,password,std,math_grade,english_grade,science_grade,history_grade,overall_grade,assignment_completion,engagement_score,math_lec_present,science_lec_present,history_lec_present,english_lec_present,attendance_ratio,login_frequency_per_week,average_session_duration_minutes,learning_style,content_type_preference,completed_lessons,practice_tests_taken,lms_test_scores,teacher_comments_summary,risk_score,is_at_risk,suggestions_required
S3757,Christopher Stevens,christopher.stevens3422@gmail.com,p3757,10,45,73,67,84,67.25,0.85,0.97,10,2,17,12,0.51,2,71,Reading/Writing,Texts,12,0,44,Falling behind in multiple areas,58.49,0,No
S3758,Katie Holland,katie.holland5803@outlook.com,p3758,11,73,44,81,97,73.75,0.96,0.7,8,19,12,18,0.71,1,16,Auditory,Texts,18,8,60,Average progress,30.49,0,No
S3759,Gregory Williams,gregory.williams2456@gmail.com,p3759,12,57,84,71,86,74.5,0.53,0.36,7,3,16,3,0.36,4,24,Reading/Writing,Videos,2,2,42,Needs improvement in basics,83.41,1,Yes
S3760,Patrick Lee,patrick.lee520@outlook.com,p3760,11,52,66,74,42,58.5,0.9,0.72,13,8,3,13,0.46,4,34,Reading/Writing,Mixed,13,7,85,Can do better with more effort,25.51,0,No
S3761,Heather Mosley,heather.mosley6157@outlook.com,p3761,12,80,91,98,63,83,0.81,0.78,19,19,2,4,0.55,4,78,Kinesthetic,Interactive,3,2,48,Needs improvement in basics,60.85,1,Yes
S3762,Crystal Howard,crystal.howard9364@yahoo.com,p3762,11,62,62,70,67,65.25,0.92,0.45,15,16,7,9,0.59,6,68,Kinesthetic,Texts,9,7,99,Needs improvement in basics,58.56,0,No
S3763,Christopher Chen,christopher.chen3080@edu.in,p3763,10,58,79,56,49,60.5,0.88,0.58,2,4,6,16,0.35,6,83,Visual,Interactive,5,3,57,Good participation,41.3,0,No
S3764,Jill Taylor,jill.taylor5060@gmail.com,p3764,11,84,98,86,48,79,0.61,0.72,5,8,1,12,0.32,1,89,Reading/Writing,Mixed,5,0,51,Can do better with more effort,41.62,0,No
S3765,James Cortez,james.cortez528@outlook.com,p3765,12,50,53,48,52,50.75,0.86,0.56,19,1,15,20,0.69,1,68,Reading/Writing,Interactive,1,5,57,Can do better with more effort,40.06,0,No
S3766,Brittany Burns,brittany.burns6790@outlook.com,p3766,10,40,54,49,87,57.5,0.56,0.56,1,4,12,7,0.3,4,22,Visual,Texts,1,6,62,Can do better with more effort,48.35,0,No
S3767,Bryan Fernandez,bryan.fernandez8153@gmail.com,p3767,11,63,82,47,74,66.5,0.6,0.39,7,7,13,12,0.49,1,36,Reading/Writing,Interactive,18,7,74,Falling behind in multiple areas,65.59,1,Yes
S3768,Kyle Ferguson,kyle.ferguson6098@yahoo.com,p3768,9,93,72,60,93,79.5,0.46,0.96,18,1,8,8,0.44,4,23,Kinesthetic,Texts,2,5,77,Excellent progress,30.69,0,No
S3769,Mary Cole,mary.cole4968@edu.in,p3769,9,46,92,52,62,63,0.96,0.83,1,18,9,15,0.54,2,37,Visual,Mixed,19,0,92,Good participation,22.39,0,No
S3770,Wendy Johnson,wendy.johnson8613@yahoo.com,p3770,10,64,70,98,86,79.5,0.57,0.3,1,4,1,2,0.1,2,66,Auditory,Videos,3,4,55,Lacks focus,52.75,0,No
S3771,Brian French,brian.french2877@outlook.com,p3771,9,60,74,89,56,69.75,0.71,0.84,7,20,5,11,0.54,2,26,Visual,Mixed,3,8,30,Falling behind in multiple areas,61.31,1,Yes
S3772,Brad Wilson,brad.wilson6141@gmail.com,p3772,9,54,56,44,85,59.75,0.63,0.82,17,14,7,5,0.54,3,33,Auditory,Interactive,10,2,91,Good participation,32.81,0,No
S3773,Lindsay Contreras,lindsay.contreras3321@gmail.com,p3773,11,40,67,45,46,49.5,0.98,0.31,6,8,18,6,0.48,3,8,Kinesthetic,Mixed,2,4,32,Lacks focus,50.47,0,No
S3774,Stephen Gregory,stephen.gregory7280@gmail.com,p3774,11,51,58,69,91,67.25,0.6,0.56,20,18,8,19,0.81,5,54,Visual,Videos,16,5,34,Needs improvement in basics,63.24,1,Yes
S3775,Morgan Hernandez,morgan.hernandez7917@gmail.com,p3775,12,97,85,70,55,76.75,0.87,0.72,12,7,10,14,0.54,5,80,Visual,Mixed,8,4,74,Shows initiative,26.11,0,No
S3776,Beth Buckley,beth.buckley3126@yahoo.com,p3776,11,46,93,56,92,71.75,0.91,0.62,20,3,8,7,0.48,5,8,Reading/Writing,Mixed,13,3,41,Falling behind in multiple areas,62.05,1,Yes
S3777,Benjamin Thomas,benjamin.thomas7931@outlook.com,p3777,10,54,62,50,79,61.25,0.66,0.84,15,14,12,12,0.66,2,9,Auditory,Texts,1,1,77,Average progress,51.29,0,No
S3778,Desiree Ruiz,desiree.ruiz5373@outlook.com,p3778,12,60,71,59,75,66.25,0.63,0.6,13,12,16,17,0.72,2,87,Reading/Writing,Texts,13,4,43,Falling behind in multiple areas,64.85,1,Yes
S3779,Samantha Williams,samantha.williams1619@yahoo.com,p3779,12,58,79,87,59,70.75,0.85,0.41,12,15,12,4,0.54,2,43,Reading/Writing,Interactive,2,9,82,Lacks focus,33.26,0,No
S3780,Jacqueline Anderson,jacqueline.anderson3371@yahoo.com,p3780,11,99,52,48,63,65.5,0.95,0.98,2,8,3,20,0.41,1,61,Kinesthetic,Interactive,1,0,74,Can do better with more effort,30.76,0,No
S3781,Gerald Williams,gerald.williams7536@gmail.com,p3781,12,68,98,41,86,73.25,0.85,0.47,18,5,18,10,0.64,1,35,Kinesthetic,Texts,0,0,61,Falling behind in multiple areas,71.61,1,Yes
S3782,Kyle Leon,kyle.leon8568@edu.in,p3782,12,64,59,76,44,60.75,0.54,0.8,4,17,5,1,0.34,2,11,Visual,Interactive,3,7,59,Average progress,54.51,0,No
S3783,Stephen Jackson,stephen.jackson77@gmail.com,p3783,11,72,74,40,84,67.5,0.93,0.4,10,10,14,4,0.48,4,16,Auditory,Texts,9,3,41,Needs improvement in basics,70.42,1,Yes
S3784,Brittany Meyers,brittany.meyers731@outlook.com,p3784,10,88,44,43,45,55,0.63,0.53,11,11,20,13,0.69,5,14,Kinesthetic,Interactive,14,0,73,Average progress,56.04,0,No
S3785,Daniel Crawford,daniel.crawford5470@gmail.com,p3785,11,71,48,75,67,65.25,0.75,0.61,6,16,16,6,0.55,3,33,Auditory,Texts,11,1,54,Can do better with more effort,38.03,0,No
S3786,Lauren Walker,lauren.walker765@edu.in,p3786,9,88,68,93,98,86.75,0.9,0.43,6,16,6,15,0.54,5,89,Auditory,Mixed,5,4,71,Falling behind in multiple areas,61.56,1,Yes
S3787,Linda Simmons,linda.simmons8539@gmail.com,p3787,12,74,45,97,44,65,0.51,0.61,9,4,16,14,0.54,4,17,Auditory,Interactive,2,6,50,Can do better with more effort,42.99,0,No
S3788,Lisa Hendrix,lisa.hendrix378@outlook.com,p3788,11,83,64,64,88,74.75,0.87,0.41,20,5,20,3,0.6,6,74,Visual,Mixed,2,4,90,Needs improvement in basics,64.92,1,Yes
S3789,Erika Nguyen,erika.nguyen3448@outlook.com,p3789,10,77,70,42,78,66.75,0.76,0.69,13,10,14,19,0.7,1,35,Auditory,Texts,18,9,95,Good participation,17.53,0,No
S3790,Theresa Johnston,theresa.johnston3295@outlook.com,p3790,10,65,61,48,77,62.75,0.94,0.76,5,14,20,6,0.56,2,13,Reading/Writing,Videos,19,5,50,Average progress,38.44,0,No
S3791,Derrick Copeland,derrick.copeland4705@yahoo.com,p3791,12,50,41,61,41,48.25,0.5,0.34,6,9,5,2,0.28,1,55,Auditory,Interactive,3,6,55,Lacks focus,57.9,0,No
S3792,Laura Duran,laura.duran8730@outlook.com,p3792,9,74,84,62,82,75.5,0.65,0.91,4,18,14,9,0.56,1,20,Visual,Interactive,18,2,61,Good participation,24.06,0,No
S3793,Brittany Rogers,brittany.rogers7237@outlook.com,p3793,11,47,44,51,78,55,0.9,0.43,6,20,11,13,0.62,4,63,Reading/Writing,Videos,13,9,46,Lacks focus,33.28,0,No
S3794,David Thomas,david.thomas4477@gmail.com,p3794,9,85,99,49,93,81.5,0.41,0.46,18,6,9,18,0.64,1,62,Auditory,Mixed,3,4,33,Lacks focus,45.49,0,No
S3795,Robert Horton,robert.horton2590@yahoo.com,p3795,11,53,66,73,60,63,0.47,0.76,13,11,20,12,0.7,1,15,Auditory,Mixed,7,7,68,Average progress,47.9,0,No
S3796,Angela Gonzales,angela.gonzales1885@outlook.com,p3796,10,49,64,82,79,68.5,0.99,0.63,3,17,7,4,0.39,5,40,Reading/Writing,Interactive,18,5,44,Falling behind in multiple areas,57.69,0,No
S3797,Sara Williams,sara.williams9178@gmail.com,p3797,10,41,47,49,76,53.25,0.57,0.65,10,9,5,7,0.39,5,5,Auditory,Videos,18,1,62,Can do better with more effort,42.36,0,No
S3798,Craig Boone,craig.boone3394@gmail.com,p3798,12,85,94,69,98,86.5,0.99,0.39,4,3,15,12,0.42,6,25,Visual,Mixed,0,8,90,Falling behind in multiple areas,59.12,0,No
S3799,Cheyenne Strickland,cheyenne.strickland9010@outlook.com,p3799,9,48,40,61,57,51.5,0.51,0.86,15,16,13,11,0.69,4,48,Auditory,Interactive,14,1,43,Lacks focus,38.24,0,No
S3800,Alexis Tucker,alexis.tucker4450@outlook.com,p3800,10,42,59,45,93,59.75,0.62,0.73,12,20,12,7,0.64,2,41,Auditory,Mixed,10,5,76,Can do better with more effort,32.26,0,No
S3801,Adam White,adam.white4651@yahoo.com,p3801,12,60,83,89,87,79.75,0.85,0.39,15,4,15,10,0.55,5,10,Auditory,Interactive,8,1,31,Needs improvement in basics,70.97,1,Yes
S3802,Christopher Pearson,christopher.pearson2816@yahoo.com,p3802,10,65,62,41,85,63.25,0.79,0.56,10,15,19,9,0.66,6,18,Kinesthetic,Interactive,2,9,95,Good participation,29.79,0,No
S3803,Olivia Butler,olivia.butler5111@gmail.com,p3803,11,47,71,69,51,59.5,0.75,0.87,12,2,19,2,0.44,1,5,Auditory,Videos,17,6,77,Good participation,24.64,0,No
S3804,Lindsay Barton,lindsay.barton8866@outlook.com,p3804,9,87,50,41,56,58.5,0.72,0.7,8,20,10,5,0.54,6,12,Reading/Writing,Interactive,18,0,93,Good participation,32.19,0,No
S3805,Heather Harris,heather.harris841@edu.in,p3805,9,41,78,71,76,66.5,0.91,0.38,3,17,17,10,0.59,6,48,Visual,Mixed,15,3,95,Lacks focus,31.54,0,No
S3806,Danielle Mills,danielle.mills485@yahoo.com,p3806,11,45,86,81,85,74.25,0.54,0.56,7,19,16,14,0.7,3,87,Kinesthetic,Texts,15,7,77,Average progress,43.22,0,No
S3807,Robert Hurley,robert.hurley836@edu.in,p3807,11,67,93,55,77,73,0.67,0.47,18,20,5,16,0.74,5,79,Reading/Writing,Texts,2,8,47,Lacks focus,36.19,0,No
S3808,Cheryl Johnson,cheryl.johnson6294@gmail.com,p3808,9,92,63,51,54,65,0.49,0.66,3,16,4,2,0.31,6,31,Kinesthetic,Texts,17,9,80,Average progress,47.01,0,No
S3809,Hector Porter,hector.porter1420@gmail.com,p3809,12,68,50,40,46,51,0.76,0.89,15,19,10,19,0.79,6,40,Kinesthetic,Videos,12,2,33,Lacks focus,32.14,0,No
S3810,Stephanie Burton,stephanie.burton6431@edu.in,p3810,12,65,68,92,53,69.5,0.55,0.61,2,17,6,9,0.42,3,46,Kinesthetic,Videos,19,8,62,Can do better with more effort,30.82,0,No
S3811,Kimberly Bailey,kimberly.bailey9776@yahoo.com,p3811,10,64,93,47,89,73.25,0.6,0.6,15,4,11,14,0.55,2,24,Kinesthetic,Interactive,7,7,52,Can do better with more effort,35.08,0,No
S3812,Adam Young,adam.young5836@edu.in,p3812,12,51,65,87,40,60.75,0.68,0.93,13,18,11,15,0.71,1,12,Reading/Writing,Interactive,6,3,82,Average progress,43.04,0,No
S3813,David Moreno,david.moreno5454@outlook.com,p3813,9,44,55,89,77,66.25,0.42,0.7,20,4,16,19,0.74,5,50,Auditory,Videos,18,0,42,Falling behind in multiple areas,67.96,1,Yes
S3814,Cody Cox,cody.cox8750@yahoo.com,p3814,12,73,74,52,42,60.25,0.46,0.7,10,3,14,8,0.44,2,56,Reading/Writing,Videos,19,9,87,Average progress,44.46,0,No
S3815,Kathleen Fernandez,kathleen.fernandez7639@gmail.com,p3815,11,87,59,54,76,69,0.81,0.48,8,18,19,15,0.75,4,30,Visual,Mixed,11,4,92,Lacks focus,29.15,0,No
S3816,Jeffrey Townsend,jeffrey.townsend1532@yahoo.com,p3816,9,76,85,92,83,84,0.66,0.73,16,20,4,8,0.6,2,39,Visual,Interactive,17,6,94,Excellent progress,18.45,0,No
S3817,Donna Hill,donna.hill1603@edu.in,p3817,10,54,42,83,70,62.25,0.92,0.7,16,5,5,4,0.38,4,64,Reading/Writing,Videos,14,4,71,Average progress,44.7,0,No
S3818,James Hogan,james.hogan5095@edu.in,p3818,9,83,40,47,82,63,0.82,0.58,2,9,19,6,0.45,4,7,Reading/Writing,Videos,11,4,69,Good participation,35.05,0,No
S3819,Gina Schmitt,gina.schmitt7719@edu.in,p3819,9,75,97,49,52,68.25,0.4,0.99,9,15,17,11,0.65,5,8,Auditory,Texts,5,4,50,Average progress,48.52,0,No
S3820,Thomas Thompson,thomas.thompson3676@yahoo.com,p3820,12,54,92,85,87,79.5,0.77,0.92,8,9,18,12,0.59,3,66,Visual,Videos,16,2,62,Can do better with more effort,20.74,0,No
S3821,Elizabeth Williams,elizabeth.williams4237@yahoo.com,p3821,12,82,86,44,57,67.25,0.46,0.82,11,14,8,9,0.52,4,68,Visual,Videos,3,5,99,Good participation,33.85,0,No
S3822,Deanna Mitchell,deanna.mitchell6433@outlook.com,p3822,12,87,40,89,56,68,0.87,0.68,1,2,4,18,0.31,1,54,Kinesthetic,Videos,11,3,71,Good participation,32.91,0,No
S3823,Ryan Cook,ryan.cook5422@yahoo.com,p3823,10,62,56,58,56,58,0.99,0.62,11,18,18,17,0.8,5,23,Auditory,Mixed,16,9,66,Can do better with more effort,19.7,0,No
S3824,Linda Chang,linda.chang7436@outlook.com,p3824,10,45,41,86,50,55.5,0.72,0.43,18,13,11,3,0.56,6,47,Auditory,Mixed,4,1,30,Lacks focus,51.76,0,No
S3825,Bradley Yang,bradley.yang505@edu.in,p3825,10,85,68,77,59,72.25,0.81,0.51,15,16,14,13,0.72,6,86,Kinesthetic,Videos,5,3,55,Average progress,50.5,0,No
S3826,Sara Thompson,sara.thompson7797@gmail.com,p3826,10,89,59,98,49,73.75,0.54,0.84,9,6,13,6,0.42,4,18,Auditory,Videos,14,5,68,Average progress,43.9,0,No
S3827,Kristen Washington,kristen.washington5768@gmail.com,p3827,11,83,45,50,68,61.5,0.66,0.62,9,16,16,14,0.69,5,18,Auditory,Texts,7,5,76,Average progress,49.44,0,No
S3828,Darren Jacobson,darren.jacobson7566@edu.in,p3828,9,98,47,92,87,81,0.91,0.92,1,4,12,1,0.22,1,58,Kinesthetic,Interactive,19,8,85,Consistent performance,13.12,0,No
S3829,Jennifer Watkins,jennifer.watkins4634@yahoo.com,p3829,12,82,68,82,73,76.25,0.5,0.4,7,10,9,4,0.38,5,33,Auditory,Interactive,15,7,87,Lacks focus,36.3,0,No
S3830,Mark Gonzalez,mark.gonzalez9913@outlook.com,p3830,9,84,87,59,56,71.5,0.56,0.66,12,19,7,18,0.7,5,7,Kinesthetic,Mixed,12,4,57,Can do better with more effort,32.65,0,No
S3831,Erica Nguyen,erica.nguyen8332@yahoo.com,p3831,9,60,90,59,93,75.5,0.67,0.75,10,11,10,11,0.52,6,77,Kinesthetic,Mixed,14,9,86,Excellent progress,20.72,0,No
S3832,Kimberly Nguyen,kimberly.nguyen6656@gmail.com,p3832,9,62,72,60,91,71.25,0.83,0.66,19,5,17,11,0.65,4,9,Auditory,Videos,19,2,74,Good participation,24.88,0,No
S3833,Corey Rojas,corey.rojas5349@gmail.com,p3833,12,82,42,57,81,65.5,0.63,0.92,16,18,18,8,0.75,2,9,Auditory,Texts,12,3,94,Average progress,38.1,0,No
S3834,Molly Bennett,molly.bennett4959@gmail.com,p3834,9,94,99,96,52,85.25,0.96,0.99,6,3,7,4,0.25,5,49,Reading/Writing,Texts,14,4,33,Needs improvement in basics,50.42,0,No
S3835,Jeffrey Ruiz,jeffrey.ruiz6576@edu.in,p3835,11,55,74,89,83,75.25,0.46,0.38,11,8,3,2,0.3,4,68,Visual,Videos,1,0,90,Lacks focus,52.72,0,No
S3836,Todd Zamora,todd.zamora3918@edu.in,p3836,12,86,44,49,86,66.25,0.62,0.39,19,11,15,1,0.57,6,68,Auditory,Mixed,19,8,90,Lacks focus,30.85,0,No
S3837,Dustin Reilly,dustin.reilly8987@yahoo.com,p3837,11,92,66,73,78,77.25,0.83,0.39,19,19,16,10,0.8,1,47,Reading/Writing,Interactive,17,3,72,Needs improvement in basics,57.78,0,No
S3838,Spencer Hughes,spencer.hughes7913@yahoo.com,p3838,12,99,83,65,66,78.25,0.54,0.78,18,3,17,17,0.69,1,47,Auditory,Texts,6,7,48,Needs improvement in basics,59.11,0,No
S3839,Derek Cortez,derek.cortez1092@edu.in,p3839,9,54,51,69,93,66.75,0.79,0.56,15,12,13,7,0.59,2,55,Kinesthetic,Interactive,8,4,30,Lacks focus,38.36,0,No
S3840,Crystal Cantrell,crystal.cantrell3421@outlook.com,p3840,9,64,59,48,92,65.75,0.5,0.81,16,15,3,7,0.51,1,17,Visual,Interactive,6,4,48,Needs improvement in basics,68.54,1,Yes
S3841,James Martinez,james.martinez7142@edu.in,p3841,9,75,84,85,65,77.25,0.43,0.58,14,16,20,13,0.79,4,77,Auditory,Videos,8,1,80,Good participation,36.91,0,No
S3842,Heather Brown,heather.brown8931@outlook.com,p3842,11,50,59,90,67,66.5,0.47,0.74,8,5,20,1,0.42,2,72,Auditory,Texts,11,7,93,Good participation,31.98,0,No
S3843,Derek York,derek.york2845@yahoo.com,p3843,9,90,48,70,52,65,0.96,0.84,8,19,5,1,0.41,6,73,Kinesthetic,Videos,9,9,92,Average progress,34.41,0,No
S3844,Stephen Jackson,stephen.jackson9417@gmail.com,p3844,10,54,78,81,51,66,0.73,0.68,2,6,9,13,0.38,4,11,Auditory,Videos,9,6,58,Average progress,49.68,0,No
S3845,Matthew Tanner,matthew.tanner1883@edu.in,p3845,11,43,43,94,83,65.75,0.88,0.68,6,12,18,1,0.46,6,82,Reading/Writing,Texts,12,1,48,Needs improvement in basics,64.94,1,Yes
S3846,Cassandra Clarke,cassandra.clarke5340@edu.in,p3846,10,60,90,43,67,65,0.6,0.36,13,19,11,6,0.61,6,46,Reading/Writing,Texts,4,5,72,Falling behind in multiple areas,74.11,1,Yes
S3847,Dana Carr,dana.carr7304@gmail.com,p3847,12,52,93,45,41,57.75,0.76,0.59,13,9,11,10,0.54,2,9,Visual,Mixed,7,8,99,Can do better with more effort,31.26,0,No
S3848,George Cordova,george.cordova5056@yahoo.com,p3848,10,61,58,53,76,62,0.7,0.68,12,18,16,1,0.59,2,51,Visual,Interactive,9,7,68,Good participation,31.29,0,No
S3849,Melissa Miller,melissa.miller1150@edu.in,p3849,10,58,77,43,96,68.5,0.97,0.62,2,3,8,5,0.22,4,52,Reading/Writing,Interactive,5,9,52,Good participation,32.48,0,No
S3850,Melody Burns,melody.burns9781@gmail.com,p3850,11,73,66,65,96,75,0.85,0.93,20,14,2,2,0.48,2,51,Visual,Videos,10,2,30,Falling behind in multiple areas,58.12,0,No
S3851,Wendy Vargas,wendy.vargas5374@edu.in,p3851,12,53,84,86,73,74,0.84,0.93,12,5,10,3,0.38,4,12,Kinesthetic,Videos,3,6,90,Shows initiative,23.62,0,No
S3852,Mary Ramirez,mary.ramirez1017@edu.in,p3852,10,43,82,87,62,68.5,0.43,0.88,17,5,6,3,0.39,1,25,Auditory,Texts,1,3,54,Good participation,42.14,0,No
S3853,Jessica Fitzgerald,jessica.fitzgerald3575@gmail.com,p3853,9,87,52,78,97,78.5,0.73,0.56,6,4,4,18,0.4,1,28,Kinesthetic,Mixed,5,3,33,Needs improvement in basics,71.05,1,Yes
S3854,John Murphy,john.murphy9525@yahoo.com,p3854,9,92,52,56,91,72.75,0.68,0.8,7,16,5,8,0.45,5,17,Reading/Writing,Videos,12,6,30,Falling behind in multiple areas,60.82,1,Yes
S3855,Bethany Snow,bethany.snow2413@gmail.com,p3855,12,91,99,58,84,83,0.96,0.58,6,13,11,9,0.49,3,19,Visual,Videos,11,6,69,Average progress,38.69,0,No
S3856,Brittany Hernandez,brittany.hernandez7431@yahoo.com,p3856,10,85,96,90,68,84.75,0.55,0.46,4,8,12,2,0.32,3,57,Kinesthetic,Interactive,13,0,50,Falling behind in multiple areas,73.7,1,Yes
S3857,Ashley Smith,ashley.smith6399@outlook.com,p3857,11,66,61,88,74,72.25,0.56,0.54,9,16,16,2,0.54,1,76,Auditory,Videos,7,0,72,Can do better with more effort,42.86,0,No
S3858,Tina Williams,tina.williams3215@edu.in,p3858,12,68,67,45,50,57.5,0.65,0.35,5,2,20,16,0.54,5,35,Visual,Interactive,2,5,39,Needs improvement in basics,81.04,1,Yes
S3859,Thomas Mack,thomas.mack5197@yahoo.com,p3859,12,86,91,68,87,83,0.55,0.53,10,8,14,7,0.49,3,75,Reading/Writing,Texts,4,1,95,Average progress,54.04,0,No
S3860,Arthur Schmidt,arthur.schmidt9353@outlook.com,p3860,12,67,86,50,72,68.75,0.48,0.62,15,3,14,4,0.45,4,55,Reading/Writing,Texts,6,2,46,Lacks focus,45.92,0,No
S3861,Timothy Yates,timothy.yates7132@outlook.com,p3861,12,74,92,55,90,77.75,0.91,0.97,8,9,20,5,0.52,4,51,Visual,Interactive,17,1,42,Needs improvement in basics,50.65,0,No
S3862,Lori Chavez,lori.chavez1472@outlook.com,p3862,9,47,84,69,50,62.5,0.73,0.52,4,11,20,1,0.45,2,43,Kinesthetic,Interactive,5,1,39,Needs improvement in basics,77.5,1,Yes
S3863,John Hansen,john.hansen8372@gmail.com,p3863,11,55,61,64,48,57,0.92,0.93,5,20,15,10,0.62,3,85,Reading/Writing,Mixed,17,7,81,Can do better with more effort,16.27,0,No
S3864,Alexander Dennis,alexander.dennis2099@edu.in,p3864,9,81,82,79,53,73.75,0.9,0.46,7,1,8,13,0.36,6,61,Visual,Interactive,7,7,39,Falling behind in multiple areas,66.54,1,Yes
S3865,Stephanie Anderson,stephanie.anderson1032@outlook.com,p3865,12,75,58,50,48,57.75,0.57,0.43,6,1,5,15,0.34,4,54,Kinesthetic,Videos,6,5,76,Needs improvement in basics,77.86,1,Yes
S3866,Kenneth Holland,kenneth.holland9002@outlook.com,p3866,11,69,47,46,78,60,0.73,0.66,13,8,9,1,0.39,3,61,Kinesthetic,Mixed,1,2,38,Lacks focus,46.79,0,No
S3867,Christopher Castillo,christopher.castillo23@gmail.com,p3867,9,57,91,65,87,75,0.45,0.77,19,16,16,18,0.86,2,39,Auditory,Interactive,3,4,75,Consistent performance,31.31,0,No
S3868,Kevin Warner,kevin.warner1807@outlook.com,p3868,10,41,47,95,42,56.25,0.95,0.33,10,10,3,14,0.46,1,11,Kinesthetic,Videos,8,6,97,Lacks focus,37.24,0,No
S3869,Michaela Burgess,michaela.burgess520@outlook.com,p3869,10,88,81,61,68,74.5,0.64,0.45,15,2,12,18,0.59,5,57,Reading/Writing,Mixed,15,4,83,Lacks focus,32.99,0,No
S3870,Andrew Gibson,andrew.gibson7083@yahoo.com,p3870,12,52,65,64,58,59.75,0.64,0.62,3,16,7,12,0.48,6,14,Auditory,Videos,18,6,97,Can do better with more effort,29.95,0,No
S3871,Kelsey Sawyer,kelsey.sawyer5222@edu.in,p3871,10,43,87,58,75,65.75,0.58,0.53,18,4,17,12,0.64,2,43,Visual,Mixed,9,9,33,Falling behind in multiple areas,67.06,1,Yes
S3872,Richard Clarke,richard.clarke6662@edu.in,p3872,11,65,90,70,71,74,0.68,0.8,14,19,15,5,0.66,2,62,Visual,Texts,7,6,30,Falling behind in multiple areas,59.76,0,No
S3873,Mitchell Marshall,mitchell.marshall7140@edu.in,p3873,12,64,65,65,46,60,0.55,0.66,3,9,15,7,0.42,2,39,Reading/Writing,Texts,15,3,88,Average progress,51.82,0,No
S3874,Cynthia Dalton,cynthia.dalton2851@yahoo.com,p3874,10,69,62,81,94,76.5,0.62,0.41,11,3,12,13,0.49,5,63,Auditory,Mixed,7,9,54,Lacks focus,37.19,0,No
S3875,Chad Barry,chad.barry2288@edu.in,p3875,11,50,82,80,67,69.75,0.88,0.93,10,11,2,9,0.4,4,26,Kinesthetic,Videos,19,9,38,Lacks focus,17.92,0,No
S3876,Mason Johnson,mason.johnson9110@yahoo.com,p3876,9,46,52,75,83,64,0.9,0.51,17,8,8,6,0.49,3,13,Kinesthetic,Interactive,3,5,54,Can do better with more effort,38.84,0,No
S3877,Ronald Nelson,ronald.nelson5912@edu.in,p3877,9,70,67,62,57,64,0.58,0.81,13,7,5,7,0.4,1,12,Kinesthetic,Interactive,19,8,55,Average progress,42.95,0,No
S3878,Sophia Daniels,sophia.daniels2537@edu.in,p3878,11,83,48,86,99,79,0.68,0.85,2,1,3,18,0.3,1,62,Visual,Videos,12,3,85,Consistent performance,27.45,0,No
S3879,Laura French,laura.french2066@outlook.com,p3879,10,49,59,52,44,51,0.92,0.97,13,8,1,15,0.46,6,26,Visual,Texts,9,9,78,Good participation,21.81,0,No
S3880,Christopher Gilmore,christopher.gilmore200@yahoo.com,p3880,11,78,95,64,62,74.75,0.43,0.65,19,17,16,8,0.75,5,44,Reading/Writing,Videos,8,0,94,Good participation,36.08,0,No
S3881,Jill Brown,jill.brown267@gmail.com,p3881,11,52,58,41,94,61.25,0.93,0.73,5,11,10,20,0.57,1,32,Reading/Writing,Videos,11,7,90,Can do better with more effort,22.65,0,No
S3882,Sierra Leonard,sierra.leonard7984@yahoo.com,p3882,11,70,87,41,61,64.75,0.53,0.53,16,7,10,16,0.61,6,50,Reading/Writing,Videos,14,3,38,Needs improvement in basics,71.74,1,Yes
S3883,Pamela Rodriguez,pamela.rodriguez2234@edu.in,p3883,9,46,78,55,65,61,0.81,0.77,10,9,11,17,0.59,6,73,Reading/Writing,Mixed,0,7,39,Needs improvement in basics,64.54,1,Yes
S3884,Michael Harvey,michael.harvey2258@gmail.com,p3884,9,95,90,48,81,78.5,0.75,0.62,12,14,12,3,0.51,5,85,Kinesthetic,Interactive,11,8,40,Lacks focus,28.76,0,No
S3885,Michael Thompson,michael.thompson7481@edu.in,p3885,9,88,51,67,51,64.25,0.73,0.61,20,5,8,13,0.57,5,56,Reading/Writing,Texts,13,7,65,Average progress,45.25,0,No
S3886,Angelica Jones,angelica.jones2955@edu.in,p3886,10,81,54,52,79,66.5,0.92,0.9,13,18,5,9,0.56,3,15,Reading/Writing,Interactive,1,0,85,Average progress,44.71,0,No
S3887,Jenna Harris,jenna.harris8356@edu.in,p3887,12,81,70,74,58,70.75,0.46,0.34,16,13,9,20,0.72,3,26,Visual,Videos,2,8,61,Falling behind in multiple areas,73.1,1,Yes
S3888,Tina Allen,tina.allen9054@edu.in,p3888,9,95,94,80,86,88.75,0.61,0.92,1,5,11,15,0.4,5,51,Visual,Texts,5,4,64,Can do better with more effort,27.28,0,No
S3889,Daniel Mendoza,daniel.mendoza6313@edu.in,p3889,9,75,53,52,40,55,0.72,0.9,9,8,15,16,0.6,3,17,Visual,Videos,18,7,33,Lacks focus,26.3,0,No
S3890,Sheila Carpenter,sheila.carpenter3708@outlook.com,p3890,11,59,50,70,42,55.25,0.89,0.65,16,15,17,16,0.8,4,49,Kinesthetic,Videos,12,5,91,Can do better with more effort,25.28,0,No
S3891,Susan Clark,susan.clark6969@yahoo.com,p3891,10,43,65,60,66,58.5,0.53,0.64,19,4,11,19,0.66,2,79,Auditory,Interactive,19,6,92,Average progress,44.21,0,No
